Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Brazil,BRA,1992,"Population, ages 15-24, female",SP.POP.1524.FE.UN,14872287
Brazil,BRA,1991,"Population, ages 15-24, female",SP.POP.1524.FE.UN,14649090
Brazil,BRA,1990,"Population, ages 15-24, female",SP.POP.1524.FE.UN,14459984
Brazil,BRA,2015,"Population, ages 15-24, male",SP.POP.1524.MA.UN,17033907
Brazil,BRA,2014,"Population, ages 15-24, male",SP.POP.1524.MA.UN,16963571
Brazil,BRA,2013,"Population, ages 15-24, male",SP.POP.1524.MA.UN,16927508
Brazil,BRA,2012,"Population, ages 15-24, male",SP.POP.1524.MA.UN,16931376
Brazil,BRA,2011,"Population, ages 15-24, male",SP.POP.1524.MA.UN,16980535
Brazil,BRA,2010,"Population, ages 15-24, male",SP.POP.1524.MA.UN,17075642
Brazil,BRA,2009,"Population, ages 15-24, male",SP.POP.1524.MA.UN,17220490
Brazil,BRA,2008,"Population, ages 15-24, male",SP.POP.1524.MA.UN,17405525
Brazil,BRA,2007,"Population, ages 15-24, male",SP.POP.1524.MA.UN,17601024
Brazil,BRA,2006,"Population, ages 15-24, male",SP.POP.1524.MA.UN,17767347
Brazil,BRA,2005,"Population, ages 15-24, male",SP.POP.1524.MA.UN,17874677
Brazil,BRA,2004,"Population, ages 15-24, male",SP.POP.1524.MA.UN,17915259
Brazil,BRA,2003,"Population, ages 15-24, male",SP.POP.1524.MA.UN,17893046
Brazil,BRA,2002,"Population, ages 15-24, male",SP.POP.1524.MA.UN,17805154
Brazil,BRA,2001,"Population, ages 15-24, male",SP.POP.1524.MA.UN,17652064
Brazil,BRA,2000,"Population, ages 15-24, male",SP.POP.1524.MA.UN,17436881
Brazil,BRA,1999,"Population, ages 15-24, male",SP.POP.1524.MA.UN,17156015
Brazil,BRA,1998,"Population, ages 15-24, male",SP.POP.1524.MA.UN,16815341
Brazil,BRA,1997,"Population, ages 15-24, male",SP.POP.1524.MA.UN,16440092
Brazil,BRA,1996,"Population, ages 15-24, male",SP.POP.1524.MA.UN,16063959
Brazil,BRA,1995,"Population, ages 15-24, male",SP.POP.1524.MA.UN,15712681
Brazil,BRA,1994,"Population, ages 15-24, male",SP.POP.1524.MA.UN,15393301
Brazil,BRA,1993,"Population, ages 15-24, male",SP.POP.1524.MA.UN,15103777
Brazil,BRA,1992,"Population, ages 15-24, male",SP.POP.1524.MA.UN,14848975
Brazil,BRA,1991,"Population, ages 15-24, male",SP.POP.1524.MA.UN,14631529
Brazil,BRA,1990,"Population, ages 15-24, male",SP.POP.1524.MA.UN,14451419
Brazil,BRA,2015,"Population, ages 15-24, total",SP.POP.1524.TO.UN,33595574
Brazil,BRA,2014,"Population, ages 15-24, total",SP.POP.1524.TO.UN,33469835
Brazil,BRA,2013,"Population, ages 15-24, total",SP.POP.1524.TO.UN,33412052
Brazil,BRA,2012,"Population, ages 15-24, total",SP.POP.1524.TO.UN,33432501
Brazil,BRA,2011,"Population, ages 15-24, total",SP.POP.1524.TO.UN,33540594
Brazil,BRA,2010,"Population, ages 15-24, total",SP.POP.1524.TO.UN,33736994
Brazil,BRA,2009,"Population, ages 15-24, total",SP.POP.1524.TO.UN,34028600
Brazil,BRA,2008,"Population, ages 15-24, total",SP.POP.1524.TO.UN,34397361
Brazil,BRA,2007,"Population, ages 15-24, total",SP.POP.1524.TO.UN,34787085
Brazil,BRA,2006,"Population, ages 15-24, total",SP.POP.1524.TO.UN,35122910
Brazil,BRA,2005,"Population, ages 15-24, total",SP.POP.1524.TO.UN,35348374
Brazil,BRA,2004,"Population, ages 15-24, total",SP.POP.1524.TO.UN,35448500
Brazil,BRA,2003,"Population, ages 15-24, total",SP.POP.1524.TO.UN,35430181
Brazil,BRA,2002,"Population, ages 15-24, total",SP.POP.1524.TO.UN,35287264
Brazil,BRA,2001,"Population, ages 15-24, total",SP.POP.1524.TO.UN,35019805
Brazil,BRA,2000,"Population, ages 15-24, total",SP.POP.1524.TO.UN,34632864
Brazil,BRA,1999,"Population, ages 15-24, total",SP.POP.1524.TO.UN,34119712
Brazil,BRA,1998,"Population, ages 15-24, total",SP.POP.1524.TO.UN,33490994
Brazil,BRA,1997,"Population, ages 15-24, total",SP.POP.1524.TO.UN,32792498
Brazil,BRA,1996,"Population, ages 15-24, total",SP.POP.1524.TO.UN,32085513
Brazil,BRA,1995,"Population, ages 15-24, total",SP.POP.1524.TO.UN,31417160
Brazil,BRA,1994,"Population, ages 15-24, total",SP.POP.1524.TO.UN,30799828
Brazil,BRA,1993,"Population, ages 15-24, total",SP.POP.1524.TO.UN,30230580
Brazil,BRA,1992,"Population, ages 15-24, total",SP.POP.1524.TO.UN,29721262
Brazil,BRA,1991,"Population, ages 15-24, total",SP.POP.1524.TO.UN,29280619
Brazil,BRA,1990,"Population, ages 15-24, total",SP.POP.1524.TO.UN,28911403
Brazil,BRA,2015,"Population, age 0, female",SP.POP.AG00.FE.UN,1678990
Brazil,BRA,2013,"Population, age 0, female",SP.POP.AG00.FE.UN,1703773
Brazil,BRA,2012,"Population, age 0, female",SP.POP.AG00.FE.UN,1717914
Brazil,BRA,2011,"Population, age 0, female",SP.POP.AG00.FE.UN,1730934
Brazil,BRA,2010,"Population, age 0, female",SP.POP.AG00.FE.UN,1741542
Brazil,BRA,2009,"Population, age 0, female",SP.POP.AG00.FE.UN,1748682
Brazil,BRA,2008,"Population, age 0, female",SP.POP.AG00.FE.UN,1752744
Brazil,BRA,2007,"Population, age 0, female",SP.POP.AG00.FE.UN,1755586
Brazil,BRA,2006,"Population, age 0, female",SP.POP.AG00.FE.UN,1759896
Brazil,BRA,2005,"Population, age 0, female",SP.POP.AG00.FE.UN,1767294
Brazil,BRA,2004,"Population, age 0, female",SP.POP.AG00.FE.UN,1779364
Brazil,BRA,2003,"Population, age 0, female",SP.POP.AG00.FE.UN,1794708
Brazil,BRA,2002,"Population, age 0, female",SP.POP.AG00.FE.UN,1808445
Brazil,BRA,2001,"Population, age 0, female",SP.POP.AG00.FE.UN,1813851
Brazil,BRA,2000,"Population, age 0, female",SP.POP.AG00.FE.UN,1806533
Brazil,BRA,1999,"Population, age 0, female",SP.POP.AG00.FE.UN,1784772
Brazil,BRA,1998,"Population, age 0, female",SP.POP.AG00.FE.UN,1751333
Brazil,BRA,1997,"Population, age 0, female",SP.POP.AG00.FE.UN,1711874
Brazil,BRA,1996,"Population, age 0, female",SP.POP.AG00.FE.UN,1674437
Brazil,BRA,1995,"Population, age 0, female",SP.POP.AG00.FE.UN,1645126
Brazil,BRA,1994,"Population, age 0, female",SP.POP.AG00.FE.UN,1624638
Brazil,BRA,1993,"Population, age 0, female",SP.POP.AG00.FE.UN,1611930
Brazil,BRA,1992,"Population, age 0, female",SP.POP.AG00.FE.UN,1609089
Brazil,BRA,1991,"Population, age 0, female",SP.POP.AG00.FE.UN,1618169
Brazil,BRA,1990,"Population, age 0, female",SP.POP.AG00.FE.UN,1639907
Brazil,BRA,2015,"Population, age 0, male",SP.POP.AG00.MA.UN,1753024
Brazil,BRA,2014,"Population, age 0, male",SP.POP.AG00.MA.UN,1764588
Brazil,BRA,2013,"Population, age 0, male",SP.POP.AG00.MA.UN,1778214
Brazil,BRA,2012,"Population, age 0, male",SP.POP.AG00.MA.UN,1792583
Brazil,BRA,2011,"Population, age 0, male",SP.POP.AG00.MA.UN,1805838
Brazil,BRA,2010,"Population, age 0, male",SP.POP.AG00.MA.UN,1816683
Brazil,BRA,2009,"Population, age 0, male",SP.POP.AG00.MA.UN,1824050
Brazil,BRA,2008,"Population, age 0, male",SP.POP.AG00.MA.UN,1828322
Brazil,BRA,2007,"Population, age 0, male",SP.POP.AG00.MA.UN,1831355
Brazil,BRA,2006,"Population, age 0, male",SP.POP.AG00.MA.UN,1835840
Brazil,BRA,2005,"Population, age 0, male",SP.POP.AG00.MA.UN,1843387
Brazil,BRA,2004,"Population, age 0, male",SP.POP.AG00.MA.UN,1855541
Brazil,BRA,2003,"Population, age 0, male",SP.POP.AG00.MA.UN,1870874
Brazil,BRA,2002,"Population, age 0, male",SP.POP.AG00.MA.UN,1884512
Brazil,BRA,2001,"Population, age 0, male",SP.POP.AG00.MA.UN,1889749
Brazil,BRA,2000,"Population, age 0, male",SP.POP.AG00.MA.UN,1882178
Brazil,BRA,1999,"Population, age 0, male",SP.POP.AG00.MA.UN,1860307
Brazil,BRA,1998,"Population, age 0, male",SP.POP.AG00.MA.UN,1826865
Brazil,BRA,1997,"Population, age 0, male",SP.POP.AG00.MA.UN,1786950
Brazil,BRA,1996,"Population, age 0, male",SP.POP.AG00.MA.UN,1747843
Brazil,BRA,1995,"Population, age 0, male",SP.POP.AG00.MA.UN,1715227
Brazil,BRA,1994,"Population, age 0, male",SP.POP.AG00.MA.UN,1689184
Brazil,BRA,1993,"Population, age 0, male",SP.POP.AG00.MA.UN,1669120
Brazil,BRA,1992,"Population, age 0, male",SP.POP.AG00.MA.UN,1659051
Brazil,BRA,1991,"Population, age 0, male",SP.POP.AG00.MA.UN,1663670
Brazil,BRA,1990,"Population, age 0, male",SP.POP.AG00.MA.UN,1685422
Brazil,BRA,2015,"Population, age 0, total",SP.POP.AG00.TO.UN,3432014
Brazil,BRA,2013,"Population, age 0, total",SP.POP.AG00.TO.UN,3481987
Brazil,BRA,2012,"Population, age 0, total",SP.POP.AG00.TO.UN,3510497
Brazil,BRA,2011,"Population, age 0, total",SP.POP.AG00.TO.UN,3536772
Brazil,BRA,2010,"Population, age 0, total",SP.POP.AG00.TO.UN,3558225
Brazil,BRA,2009,"Population, age 0, total",SP.POP.AG00.TO.UN,3572732
Brazil,BRA,2008,"Population, age 0, total",SP.POP.AG00.TO.UN,3581066
Brazil,BRA,2007,"Population, age 0, total",SP.POP.AG00.TO.UN,3586941
Brazil,BRA,2006,"Population, age 0, total",SP.POP.AG00.TO.UN,3595736
Brazil,BRA,2005,"Population, age 0, total",SP.POP.AG00.TO.UN,3610681
Brazil,BRA,2004,"Population, age 0, total",SP.POP.AG00.TO.UN,3634905
Brazil,BRA,2003,"Population, age 0, total",SP.POP.AG00.TO.UN,3665582
Brazil,BRA,2002,"Population, age 0, total",SP.POP.AG00.TO.UN,3692957
Brazil,BRA,2001,"Population, age 0, total",SP.POP.AG00.TO.UN,3703600
Brazil,BRA,2000,"Population, age 0, total",SP.POP.AG00.TO.UN,3688711
Brazil,BRA,1999,"Population, age 0, total",SP.POP.AG00.TO.UN,3645079
Brazil,BRA,1998,"Population, age 0, total",SP.POP.AG00.TO.UN,3578198
Brazil,BRA,1997,"Population, age 0, total",SP.POP.AG00.TO.UN,3498824
Brazil,BRA,1996,"Population, age 0, total",SP.POP.AG00.TO.UN,3422280
Brazil,BRA,1995,"Population, age 0, total",SP.POP.AG00.TO.UN,3360353
Brazil,BRA,1994,"Population, age 0, total",SP.POP.AG00.TO.UN,3313822
Brazil,BRA,1993,"Population, age 0, total",SP.POP.AG00.TO.UN,3281050
Brazil,BRA,1992,"Population, age 0, total",SP.POP.AG00.TO.UN,3268140
Brazil,BRA,1991,"Population, age 0, total",SP.POP.AG00.TO.UN,3281839
Brazil,BRA,1990,"Population, age 0, total",SP.POP.AG00.TO.UN,3325329
Brazil,BRA,2015,"Population, age 1, female",SP.POP.AG01.FE.UN,1694263
Brazil,BRA,2013,"Population, age 1, female",SP.POP.AG01.FE.UN,1720318
Brazil,BRA,2012,"Population, age 1, female",SP.POP.AG01.FE.UN,1733908
Brazil,BRA,2011,"Population, age 1, female",SP.POP.AG01.FE.UN,1746344
Brazil,BRA,2010,"Population, age 1, female",SP.POP.AG01.FE.UN,1756703
Brazil,BRA,2009,"Population, age 1, female",SP.POP.AG01.FE.UN,1764537
Brazil,BRA,2008,"Population, age 1, female",SP.POP.AG01.FE.UN,1769921
Brazil,BRA,2007,"Population, age 1, female",SP.POP.AG01.FE.UN,1773087
Brazil,BRA,2006,"Population, age 1, female",SP.POP.AG01.FE.UN,1774503
Brazil,BRA,2005,"Population, age 1, female",SP.POP.AG01.FE.UN,1774452
Brazil,BRA,2004,"Population, age 1, female",SP.POP.AG01.FE.UN,1773601
Brazil,BRA,2003,"Population, age 1, female",SP.POP.AG01.FE.UN,1771764
Brazil,BRA,2002,"Population, age 1, female",SP.POP.AG01.FE.UN,1767437
Brazil,BRA,2001,"Population, age 1, female",SP.POP.AG01.FE.UN,1758555
Brazil,BRA,2000,"Population, age 1, female",SP.POP.AG01.FE.UN,1744024
Brazil,BRA,1999,"Population, age 1, female",SP.POP.AG01.FE.UN,1722974
Brazil,BRA,1998,"Population, age 1, female",SP.POP.AG01.FE.UN,1696966
Brazil,BRA,1997,"Population, age 1, female",SP.POP.AG01.FE.UN,1670305
Brazil,BRA,1996,"Population, age 1, female",SP.POP.AG01.FE.UN,1648826
Brazil,BRA,1995,"Population, age 1, female",SP.POP.AG01.FE.UN,1636713
Brazil,BRA,1994,"Population, age 1, female",SP.POP.AG01.FE.UN,1634856
Brazil,BRA,1993,"Population, age 1, female",SP.POP.AG01.FE.UN,1641928
Brazil,BRA,1992,"Population, age 1, female",SP.POP.AG01.FE.UN,1657027
Brazil,BRA,1991,"Population, age 1, female",SP.POP.AG01.FE.UN,1678435
Brazil,BRA,1990,"Population, age 1, female",SP.POP.AG01.FE.UN,1704343
Brazil,BRA,2015,"Population, age 1, male",SP.POP.AG01.MA.UN,1767460
Brazil,BRA,2014,"Population, age 1, male",SP.POP.AG01.MA.UN,1780309
Brazil,BRA,2013,"Population, age 1, male",SP.POP.AG01.MA.UN,1794164
Brazil,BRA,2012,"Population, age 1, male",SP.POP.AG01.MA.UN,1808095
Brazil,BRA,2011,"Population, age 1, male",SP.POP.AG01.MA.UN,1820845
Brazil,BRA,2010,"Population, age 1, male",SP.POP.AG01.MA.UN,1831463
Brazil,BRA,2009,"Population, age 1, male",SP.POP.AG01.MA.UN,1839492
Brazil,BRA,2008,"Population, age 1, male",SP.POP.AG01.MA.UN,1844997
Brazil,BRA,2007,"Population, age 1, male",SP.POP.AG01.MA.UN,1848179
Brazil,BRA,2006,"Population, age 1, male",SP.POP.AG01.MA.UN,1849466
Brazil,BRA,2005,"Population, age 1, male",SP.POP.AG01.MA.UN,1849115
Brazil,BRA,2004,"Population, age 1, male",SP.POP.AG01.MA.UN,1847789
Brazil,BRA,2003,"Population, age 1, male",SP.POP.AG01.MA.UN,1845309
Brazil,BRA,2002,"Population, age 1, male",SP.POP.AG01.MA.UN,1840160
Brazil,BRA,2001,"Population, age 1, male",SP.POP.AG01.MA.UN,1830271
Brazil,BRA,2000,"Population, age 1, male",SP.POP.AG01.MA.UN,1814550
Brazil,BRA,1999,"Population, age 1, male",SP.POP.AG01.MA.UN,1792179
Brazil,BRA,1998,"Population, age 1, male",SP.POP.AG01.MA.UN,1764758
Brazil,BRA,1997,"Population, age 1, male",SP.POP.AG01.MA.UN,1736580
Brazil,BRA,1996,"Population, age 1, male",SP.POP.AG01.MA.UN,1713462
Brazil,BRA,1995,"Population, age 1, male",SP.POP.AG01.MA.UN,1699609
Brazil,BRA,1994,"Population, age 1, male",SP.POP.AG01.MA.UN,1695700
Brazil,BRA,1993,"Population, age 1, male",SP.POP.AG01.MA.UN,1700485
Brazil,BRA,1992,"Population, age 1, male",SP.POP.AG01.MA.UN,1713697
Brazil,BRA,1991,"Population, age 1, male",SP.POP.AG01.MA.UN,1734467
Brazil,BRA,1990,"Population, age 1, male",SP.POP.AG01.MA.UN,1761495
Brazil,BRA,2015,"Population, age 1, total",SP.POP.AG01.TO.UN,3461723
Brazil,BRA,2013,"Population, age 1, total",SP.POP.AG01.TO.UN,3514482
Brazil,BRA,2012,"Population, age 1, total",SP.POP.AG01.TO.UN,3542003
Brazil,BRA,2011,"Population, age 1, total",SP.POP.AG01.TO.UN,3567189
Brazil,BRA,2010,"Population, age 1, total",SP.POP.AG01.TO.UN,3588166
Brazil,BRA,2009,"Population, age 1, total",SP.POP.AG01.TO.UN,3604029
Brazil,BRA,2008,"Population, age 1, total",SP.POP.AG01.TO.UN,3614918
Brazil,BRA,2007,"Population, age 1, total",SP.POP.AG01.TO.UN,3621266
Brazil,BRA,2006,"Population, age 1, total",SP.POP.AG01.TO.UN,3623969
Brazil,BRA,2005,"Population, age 1, total",SP.POP.AG01.TO.UN,3623567
Brazil,BRA,2004,"Population, age 1, total",SP.POP.AG01.TO.UN,3621390
Brazil,BRA,2003,"Population, age 1, total",SP.POP.AG01.TO.UN,3617073
Brazil,BRA,2002,"Population, age 1, total",SP.POP.AG01.TO.UN,3607597
Brazil,BRA,2001,"Population, age 1, total",SP.POP.AG01.TO.UN,3588826
Brazil,BRA,2000,"Population, age 1, total",SP.POP.AG01.TO.UN,3558574
Brazil,BRA,1999,"Population, age 1, total",SP.POP.AG01.TO.UN,3515153
Brazil,BRA,1998,"Population, age 1, total",SP.POP.AG01.TO.UN,3461724
Brazil,BRA,1997,"Population, age 1, total",SP.POP.AG01.TO.UN,3406885
Brazil,BRA,1996,"Population, age 1, total",SP.POP.AG01.TO.UN,3362288
Brazil,BRA,1995,"Population, age 1, total",SP.POP.AG01.TO.UN,3336322
Brazil,BRA,1994,"Population, age 1, total",SP.POP.AG01.TO.UN,3330556
Brazil,BRA,1993,"Population, age 1, total",SP.POP.AG01.TO.UN,3342413
Brazil,BRA,1992,"Population, age 1, total",SP.POP.AG01.TO.UN,3370724
Brazil,BRA,1991,"Population, age 1, total",SP.POP.AG01.TO.UN,3412902
Brazil,BRA,1990,"Population, age 1, total",SP.POP.AG01.TO.UN,3465838
Brazil,BRA,2015,"Population, age 2, female",SP.POP.AG02.FE.UN,1708448
Brazil,BRA,2013,"Population, age 2, female",SP.POP.AG02.FE.UN,1734391
Brazil,BRA,2012,"Population, age 2, female",SP.POP.AG02.FE.UN,1746857
Brazil,BRA,2011,"Population, age 2, female",SP.POP.AG02.FE.UN,1758001
Brazil,BRA,2010,"Population, age 2, female",SP.POP.AG02.FE.UN,1767176
Brazil,BRA,2009,"Population, age 2, female",SP.POP.AG02.FE.UN,1774366
Brazil,BRA,2008,"Population, age 2, female",SP.POP.AG02.FE.UN,1779467
Brazil,BRA,2007,"Population, age 2, female",SP.POP.AG02.FE.UN,1781687
Brazil,BRA,2006,"Population, age 2, female",SP.POP.AG02.FE.UN,1780067
Brazil,BRA,2005,"Population, age 2, female",SP.POP.AG02.FE.UN,1774067
Brazil,BRA,2004,"Population, age 2, female",SP.POP.AG02.FE.UN,1763699
Brazil,BRA,2003,"Population, age 2, female",SP.POP.AG02.FE.UN,1749620
Brazil,BRA,2002,"Population, age 2, female",SP.POP.AG02.FE.UN,1732806
Brazil,BRA,2001,"Population, age 2, female",SP.POP.AG02.FE.UN,1714601
Brazil,BRA,2000,"Population, age 2, female",SP.POP.AG02.FE.UN,1696283
Brazil,BRA,1999,"Population, age 2, female",SP.POP.AG02.FE.UN,1677648
Brazil,BRA,1998,"Population, age 2, female",SP.POP.AG02.FE.UN,1659289
Brazil,BRA,1997,"Population, age 2, female",SP.POP.AG02.FE.UN,1644191
Brazil,BRA,1996,"Population, age 2, female",SP.POP.AG02.FE.UN,1636148
Brazil,BRA,1995,"Population, age 2, female",SP.POP.AG02.FE.UN,1637630
Brazil,BRA,1994,"Population, age 2, female",SP.POP.AG02.FE.UN,1649574
Brazil,BRA,1993,"Population, age 2, female",SP.POP.AG02.FE.UN,1670535
Brazil,BRA,1992,"Population, age 2, female",SP.POP.AG02.FE.UN,1697535
Brazil,BRA,1991,"Population, age 2, female",SP.POP.AG02.FE.UN,1726274
Brazil,BRA,1990,"Population, age 2, female",SP.POP.AG02.FE.UN,1753258
Brazil,BRA,2015,"Population, age 2, male",SP.POP.AG02.MA.UN,1781093
Brazil,BRA,2014,"Population, age 2, male",SP.POP.AG02.MA.UN,1794399
Brazil,BRA,2013,"Population, age 2, male",SP.POP.AG02.MA.UN,1807804
Brazil,BRA,2012,"Population, age 2, male",SP.POP.AG02.MA.UN,1820652
Brazil,BRA,2011,"Population, age 2, male",SP.POP.AG02.MA.UN,1832114
Brazil,BRA,2010,"Population, age 2, male",SP.POP.AG02.MA.UN,1841501
Brazil,BRA,2009,"Population, age 2, male",SP.POP.AG02.MA.UN,1848793
Brazil,BRA,2008,"Population, age 2, male",SP.POP.AG02.MA.UN,1853875
Brazil,BRA,2007,"Population, age 2, male",SP.POP.AG02.MA.UN,1855907
Brazil,BRA,2006,"Population, age 2, male",SP.POP.AG02.MA.UN,1853871
Brazil,BRA,2005,"Population, age 2, male",SP.POP.AG02.MA.UN,1847192
Brazil,BRA,2004,"Population, age 2, male",SP.POP.AG02.MA.UN,1835903
Brazil,BRA,2003,"Population, age 2, male",SP.POP.AG02.MA.UN,1820688
Brazil,BRA,2002,"Population, age 2, male",SP.POP.AG02.MA.UN,1802521
Brazil,BRA,2001,"Population, age 2, male",SP.POP.AG02.MA.UN,1782741
Brazil,BRA,2000,"Population, age 2, male",SP.POP.AG02.MA.UN,1762654
Brazil,BRA,1999,"Population, age 2, male",SP.POP.AG02.MA.UN,1741986
Brazil,BRA,1998,"Population, age 2, male",SP.POP.AG02.MA.UN,1721407
Brazil,BRA,1997,"Population, age 2, male",SP.POP.AG02.MA.UN,1704248
Brazil,BRA,1996,"Population, age 2, male",SP.POP.AG02.MA.UN,1694755
Brazil,BRA,1995,"Population, age 2, male",SP.POP.AG02.MA.UN,1695699
Brazil,BRA,1994,"Population, age 2, male",SP.POP.AG02.MA.UN,1708087
Brazil,BRA,1993,"Population, age 2, male",SP.POP.AG02.MA.UN,1730293
Brazil,BRA,1992,"Population, age 2, male",SP.POP.AG02.MA.UN,1759048
Brazil,BRA,1991,"Population, age 2, male",SP.POP.AG02.MA.UN,1789637
Brazil,BRA,1990,"Population, age 2, male",SP.POP.AG02.MA.UN,1818204
Brazil,BRA,2015,"Population, age 2, total",SP.POP.AG02.TO.UN,3489541
Brazil,BRA,2013,"Population, age 2, total",SP.POP.AG02.TO.UN,3542195
Brazil,BRA,2012,"Population, age 2, total",SP.POP.AG02.TO.UN,3567509
Brazil,BRA,2011,"Population, age 2, total",SP.POP.AG02.TO.UN,3590115
Brazil,BRA,2010,"Population, age 2, total",SP.POP.AG02.TO.UN,3608677
Brazil,BRA,2009,"Population, age 2, total",SP.POP.AG02.TO.UN,3623159
Brazil,BRA,2008,"Population, age 2, total",SP.POP.AG02.TO.UN,3633342
Brazil,BRA,2007,"Population, age 2, total",SP.POP.AG02.TO.UN,3637594
Brazil,BRA,2006,"Population, age 2, total",SP.POP.AG02.TO.UN,3633938
Brazil,BRA,2005,"Population, age 2, total",SP.POP.AG02.TO.UN,3621259
Brazil,BRA,2004,"Population, age 2, total",SP.POP.AG02.TO.UN,3599602
Brazil,BRA,2003,"Population, age 2, total",SP.POP.AG02.TO.UN,3570308
Brazil,BRA,2002,"Population, age 2, total",SP.POP.AG02.TO.UN,3535327
Brazil,BRA,2001,"Population, age 2, total",SP.POP.AG02.TO.UN,3497342
Brazil,BRA,2000,"Population, age 2, total",SP.POP.AG02.TO.UN,3458937
Brazil,BRA,1999,"Population, age 2, total",SP.POP.AG02.TO.UN,3419634
Brazil,BRA,1998,"Population, age 2, total",SP.POP.AG02.TO.UN,3380696
Brazil,BRA,1997,"Population, age 2, total",SP.POP.AG02.TO.UN,3348439
Brazil,BRA,1996,"Population, age 2, total",SP.POP.AG02.TO.UN,3330903
Brazil,BRA,1995,"Population, age 2, total",SP.POP.AG02.TO.UN,3333329
Brazil,BRA,1994,"Population, age 2, total",SP.POP.AG02.TO.UN,3357661
Brazil,BRA,1993,"Population, age 2, total",SP.POP.AG02.TO.UN,3400828
Brazil,BRA,1992,"Population, age 2, total",SP.POP.AG02.TO.UN,3456583
Brazil,BRA,1991,"Population, age 2, total",SP.POP.AG02.TO.UN,3515911
Brazil,BRA,1990,"Population, age 2, total",SP.POP.AG02.TO.UN,3571462
Brazil,BRA,2015,"Population, age 3, female",SP.POP.AG03.FE.UN,1721411
Brazil,BRA,2013,"Population, age 3, female",SP.POP.AG03.FE.UN,1746011
Brazil,BRA,2012,"Population, age 3, female",SP.POP.AG03.FE.UN,1756862
Brazil,BRA,2011,"Population, age 3, female",SP.POP.AG03.FE.UN,1766123
Brazil,BRA,2010,"Population, age 3, female",SP.POP.AG03.FE.UN,1773349
Brazil,BRA,2009,"Population, age 3, female",SP.POP.AG03.FE.UN,1778802
Brazil,BRA,2008,"Population, age 3, female",SP.POP.AG03.FE.UN,1782317
Brazil,BRA,2007,"Population, age 3, female",SP.POP.AG03.FE.UN,1782583
Brazil,BRA,2006,"Population, age 3, female",SP.POP.AG03.FE.UN,1777913
Brazil,BRA,2005,"Population, age 3, female",SP.POP.AG03.FE.UN,1767373
Brazil,BRA,2004,"Population, age 3, female",SP.POP.AG03.FE.UN,1750555
Brazil,BRA,2003,"Population, age 3, female",SP.POP.AG03.FE.UN,1728628
Brazil,BRA,2002,"Population, age 3, female",SP.POP.AG03.FE.UN,1704258
Brazil,BRA,2001,"Population, age 3, female",SP.POP.AG03.FE.UN,1681073
Brazil,BRA,2000,"Population, age 3, female",SP.POP.AG03.FE.UN,1661910
Brazil,BRA,1999,"Population, age 3, female",SP.POP.AG03.FE.UN,1647058
Brazil,BRA,1998,"Population, age 3, female",SP.POP.AG03.FE.UN,1636354
Brazil,BRA,1997,"Population, age 3, female",SP.POP.AG03.FE.UN,1631529
Brazil,BRA,1996,"Population, age 3, female",SP.POP.AG03.FE.UN,1634510
Brazil,BRA,1995,"Population, age 3, female",SP.POP.AG03.FE.UN,1646267
Brazil,BRA,1994,"Population, age 3, female",SP.POP.AG03.FE.UN,1667660
Brazil,BRA,1993,"Population, age 3, female",SP.POP.AG03.FE.UN,1697262
Brazil,BRA,1992,"Population, age 3, female",SP.POP.AG03.FE.UN,1730822
Brazil,BRA,1991,"Population, age 3, female",SP.POP.AG03.FE.UN,1762522
Brazil,BRA,1990,"Population, age 3, female",SP.POP.AG03.FE.UN,1787923
Brazil,BRA,2015,"Population, age 3, male",SP.POP.AG03.MA.UN,1793728
Brazil,BRA,2014,"Population, age 3, male",SP.POP.AG03.MA.UN,1806750
Brazil,BRA,2013,"Population, age 3, male",SP.POP.AG03.MA.UN,1819107
Brazil,BRA,2012,"Population, age 3, male",SP.POP.AG03.MA.UN,1830316
Brazil,BRA,2011,"Population, age 3, male",SP.POP.AG03.MA.UN,1839835
Brazil,BRA,2010,"Population, age 3, male",SP.POP.AG03.MA.UN,1847171
Brazil,BRA,2009,"Population, age 3, male",SP.POP.AG03.MA.UN,1852582
Brazil,BRA,2008,"Population, age 3, male",SP.POP.AG03.MA.UN,1855897
Brazil,BRA,2007,"Population, age 3, male",SP.POP.AG03.MA.UN,1855753
Brazil,BRA,2006,"Population, age 3, male",SP.POP.AG03.MA.UN,1850401
Brazil,BRA,2005,"Population, age 3, male",SP.POP.AG03.MA.UN,1838872
Brazil,BRA,2004,"Population, age 3, male",SP.POP.AG03.MA.UN,1820786
Brazil,BRA,2003,"Population, age 3, male",SP.POP.AG03.MA.UN,1797364
Brazil,BRA,2002,"Population, age 3, male",SP.POP.AG03.MA.UN,1771283
Brazil,BRA,2001,"Population, age 3, male",SP.POP.AG03.MA.UN,1746194
Brazil,BRA,2000,"Population, age 3, male",SP.POP.AG03.MA.UN,1724984
Brazil,BRA,1999,"Population, age 3, male",SP.POP.AG03.MA.UN,1707810
Brazil,BRA,1998,"Population, age 3, male",SP.POP.AG03.MA.UN,1694595
Brazil,BRA,1997,"Population, age 3, male",SP.POP.AG03.MA.UN,1687594
Brazil,BRA,1996,"Population, age 3, male",SP.POP.AG03.MA.UN,1689433
Brazil,BRA,1995,"Population, age 3, male",SP.POP.AG03.MA.UN,1701514
